id,issue_id,contributor_id,role_id,order
1361,494,30,2,1
1362,494,31,2,2
1363,495,30,1,1
1364,495,53,2,1
1365,496,149,1,1
1366,496,138,2,1
1367,496,43,3,1
1368,497,30,1,1
1369,497,30,2,1
1370,497,44,2,2
1371,498,86,1,1
1372,498,12,2,1
1373,498,15,3,1
1374,499,30,1,1
1375,499,30,2,1
1376,499,44,2,2
1377,500,30,1,1
1378,500,30,2,1
1379,501,1,1,1
1380,501,12,2,1
1381,501,15,3,1
1382,502,30,1,1
1383,502,30,2,1
1384,502,70,3,1
1385,503,30,1,1
1386,503,30,2,1
1387,504,30,1,1
1388,504,30,2,1
1389,505,150,1,1
1390,505,30,2,1
1391,506,30,1,1
1392,506,144,2,1
1393,506,13,3,1
1394,507,35,1,1
1395,507,12,2,1
1396,507,15,3,1
1397,508,30,1,1
1398,508,144,2,1
1399,508,15,3,1
1400,509,1,1,1
1401,509,12,2,1
1402,509,15,3,1
1403,510,30,1,1
1404,510,30,2,1
1405,510,13,3,1
1406,511,30,1,1
1407,511,30,2,1
1408,511,49,3,1
1409,512,1,1,1
1410,512,12,2,1
1411,512,15,3,1
1412,512,9,4,1
1413,513,30,1,1
1414,513,30,2,1
1415,514,1,1,1
1416,514,12,2,1
1417,514,15,3,1
1418,514,9,4,1
1419,515,30,1,1
1420,515,30,2,1
1421,515,59,3,1
1422,516,1,1,1
1423,516,12,2,1
1424,516,15,3,1
1425,516,9,4,1
1426,517,30,1,1
1427,517,30,2,1
1428,517,59,3,1
1429,518,151,1,1
1430,518,30,2,1
1431,519,30,1,1
1432,519,7,2,1
1433,519,30,3,1
1434,520,30,1,1
1435,520,30,2,1
1436,520,7,2,2
1437,520,15,3,1
1438,521,143,1,1
1439,521,7,2,1
1440,521,30,3,1
1441,522,143,1,1
1442,522,7,2,1
1443,522,30,3,1
1444,523,30,1,1
1445,523,81,2,1
1446,523,7,2,2
1447,523,100,3,1
1448,524,30,1,1
1449,524,30,2,1
1450,524,100,3,1
1451,525,30,1,1
1452,525,7,2,1
1453,525,30,3,1
1454,526,30,1,1
1455,526,7,2,1
1456,526,15,3,1
1457,527,30,1,1
1458,527,7,2,1
1459,527,12,2,2
1460,527,15,3,1
1461,528,30,1,1
1462,528,7,2,1
1463,528,12,2,2
1464,528,15,3,1
1465,529,109,1,1
1466,529,7,2,1
1467,529,109,3,1
1468,529,30,3,2
1469,530,109,1,1
1470,530,109,2,1
1471,530,30,2,2
1472,530,7,3,1
1473,531,109,1,1
1474,531,109,2,1
1475,531,30,2,2
1476,531,7,3,1
1477,532,109,1,1
1478,532,109,2,1
1479,532,30,2,2
1480,533,109,1,1
1481,533,109,2,1
1482,533,30,2,2
1483,534,109,1,1
1484,534,109,2,1
1485,534,30,2,2
1486,535,7,1,1
1487,535,30,2,1
1488,535,55,2,2
1489,535,15,3,1
1490,536,7,1,1
1491,536,30,2,1
1492,536,57,2,2
1493,536,15,3,1
1494,537,7,1,1
1495,537,30,2,1
1496,537,15,3,1
1497,538,109,1,1
1498,538,30,1,2
1499,538,30,2,1
1500,538,15,3,1
1501,539,30,1,1
1502,539,30,2,1
1503,540,7,1,1
1504,540,53,2,1
1505,540,15,3,1
1506,541,30,1,1
1507,541,30,2,1
1508,542,7,1,1
1509,542,30,2,1
1510,542,15,3,1
1511,543,30,1,1
1512,543,30,2,1
1513,544,30,1,1
1514,544,7,2,1
1515,544,30,3,1
1516,545,30,1,1
1517,545,30,2,1
1518,545,7,2,2
1519,545,13,3,1
1520,547,30,1,1
1521,547,44,2,1
1522,547,30,3,1
1523,548,30,1,1
1524,548,30,2,1
1525,549,30,1,1
1526,549,30,2,1
1527,549,4,4,1
1528,549,9,4,2
1529,550,65,1,1
1530,550,65,2,1
1531,551,65,1,1
1532,551,65,2,1
1533,552,65,1,1
1534,552,65,2,1
1535,553,65,1,1
1536,553,65,2,1
1537,554,152,1,1
1538,554,11,2,1
1539,554,9,4,1
1540,555,38,1,1
1541,555,48,2,1
1542,555,153,3,1
1543,556,38,1,1
1544,556,12,2,1
1545,556,34,3,1
1546,557,38,1,1
1547,557,118,2,1
1548,557,154,2,2
1549,557,15,3,1
1550,558,7,1,1
1551,558,7,2,1
1552,558,43,3,1
1553,559,7,1,1
1554,559,7,2,1
1555,559,43,3,1
1556,560,7,1,1
1557,560,7,2,1
1558,560,43,3,1
1559,561,155,1,1
1560,561,44,2,1
1561,561,155,3,1
1562,562,56,1,1
1563,562,44,2,1
1564,562,56,3,1
1565,563,56,1,1
1566,563,44,2,1
1567,563,56,3,1
1568,564,156,1,1
1569,564,17,2,1
1570,565,156,1,1
1571,565,17,2,1
1572,566,156,1,1
1573,566,17,2,1
1574,567,156,1,1
1575,567,17,2,1
1576,568,156,1,1
1577,568,17,2,1
1578,569,156,1,1
1579,569,17,2,1
1580,570,157,1,1
1581,570,30,2,1
1582,571,157,1,1
1583,571,7,2,1
1584,571,30,3,1
1585,572,158,1,1
1586,572,30,2,1
1587,573,15,1,1
1588,573,17,2,1
1589,573,30,2,2
1590,573,15,3,1
1591,574,92,1,1
1592,574,91,2,1
1593,575,92,1,1
1594,575,91,2,1
1595,576,82,1,1
1596,576,30,2,1
1597,576,7,2,2
1598,576,12,2,3
1599,577,57,1,1
1600,577,91,2,1
1601,578,57,1,1
1602,578,91,2,1
1603,579,57,1,1
1604,579,91,2,1
1605,580,57,1,1
1606,580,91,2,1
1607,582,7,1,1
1608,582,7,2,1
1609,582,15,3,1
1610,583,7,1,1
1611,583,7,2,1
1612,583,15,3,1
1613,584,15,1,1
1614,584,7,2,1
1615,584,15,3,1
1616,585,15,1,1
1617,585,7,2,1
1618,585,15,3,1
1619,586,15,1,1
1620,586,7,2,1
1621,586,15,3,1
1622,587,15,1,1
1623,587,7,2,1
1624,587,15,3,1
1625,588,15,1,1
1626,588,7,2,1
1627,588,15,3,1
1628,589,103,1,1
1629,589,101,1,2
1630,589,74,2,1
1631,589,104,2,2
1632,589,102,3,1
1633,590,103,1,1
1634,590,101,1,2
1635,590,74,2,1
1636,590,104,2,2
1637,590,102,3,1
1638,591,103,1,1
1639,591,101,1,2
1640,591,159,1,3
1641,591,160,1,4
1642,591,74,2,1
1643,591,102,3,1
1644,591,11,3,2
1645,592,121,1,1
1646,592,12,2,1
1647,592,12,3,1
1648,593,121,1,1
1649,593,12,2,1
1650,593,12,3,1
1651,594,103,1,1
1652,594,159,1,2
1653,594,160,1,3
1654,594,74,2,1
1655,594,102,3,1
1656,594,11,3,2
1657,595,103,1,1
1658,595,159,1,2
1659,595,160,1,3
1660,595,161,2,1
1661,595,161,3,1
1662,596,103,1,1
1663,596,159,1,2
1664,596,160,1,3
1665,596,11,2,1
1666,596,74,2,2
1667,596,11,3,1
1668,597,162,1,1
1669,597,29,2,1
1670,597,13,3,1
1671,598,75,1,1
1672,598,80,1,2
1673,598,30,1,3
1674,598,31,2,1
1675,599,75,1,1
1676,599,67,2,1
1677,600,163,1,1
1678,600,67,2,1
1679,600,75,4,1
1680,601,76,1,1
1681,601,57,1,2
1682,601,44,2,1
1683,601,17,3,1
1684,602,76,1,1
1685,602,7,1,2
1686,602,57,1,3
1687,602,48,2,1
1688,602,17,3,1
1689,602,69,3,2
1690,602,53,3,3
1691,603,7,1,1
1692,603,30,1,2
1693,603,158,1,3
1694,603,57,1,4
1695,603,48,2,1
1696,603,17,2,2
1697,603,59,2,3
1698,603,106,2,4
1699,603,29,2,5
1700,603,59,3,1
1701,603,164,3,2
1702,604,162,1,1
1703,604,81,2,1
1704,604,165,2,2
1705,604,30,2,3
1706,604,59,3,1
1707,604,15,3,2
1708,605,149,1,1
1709,605,1,1,2
1710,605,110,1,3
1711,605,57,1,4
1712,605,166,2,1
1713,605,12,2,2
1714,605,118,2,3
1715,605,30,2,4
1716,605,59,3,1
1717,605,43,3,2
1718,605,15,3,3
1719,606,15,1,1
1720,606,110,1,2
1721,606,167,1,3
1722,606,48,2,1
1723,606,30,2,2
1724,606,13,3,1
1725,606,168,3,2
1726,607,30,1,1
1727,607,31,2,1
1728,608,7,1,1
1729,608,48,2,1
1730,608,7,3,1
1731,609,25,1,1
1732,609,17,2,1
1733,610,162,1,1
1734,610,29,2,1
1735,610,13,3,1
1736,611,162,1,1
1737,611,29,2,1
1738,611,13,3,1
1739,612,162,1,1
1740,612,29,2,1
1741,612,13,3,1
1742,613,162,1,1
1743,613,13,2,1
1744,614,103,1,1
1745,614,159,1,2
1746,614,11,2,1
1747,614,74,2,2
1748,614,102,3,1
1749,615,103,1,1
1750,615,101,1,2
1751,615,11,2,1
1752,615,74,2,2
1753,615,102,3,1
1754,616,162,1,1
1755,616,29,2,1
1756,616,13,3,1
1757,617,162,1,1
1758,617,30,2,1
1759,617,13,3,1
1760,618,103,1,1
1761,618,159,1,2
1762,618,160,1,3
1763,618,11,2,1
1764,618,74,2,2
1765,618,102,3,1
1766,619,38,1,1
1767,619,44,2,1
1768,619,15,3,1
1769,620,38,1,1
1770,620,14,2,1
1771,620,15,3,1
1772,621,38,1,1
1773,621,44,2,1
1774,622,38,1,1
1775,622,44,2,1
1776,622,15,3,1
1777,623,103,1,1
1778,623,159,1,2
1779,623,9,1,3
1780,623,11,2,1
1781,623,102,3,1
1782,624,162,1,1
1783,624,12,2,1
1784,624,13,3,1
1785,625,162,1,1
1786,625,12,2,1
1787,625,13,3,1
1788,626,162,1,1
1789,626,12,2,1
1790,626,13,3,1
1791,627,162,1,1
1792,627,11,2,1
1793,627,13,3,1
1794,628,162,1,1
1795,628,12,2,1
1796,628,13,3,1
1797,629,149,1,1
1798,629,12,2,1
1799,629,13,3,1
1800,630,149,1,1
1801,630,12,2,1
1802,630,13,3,1
1803,631,149,1,1
1804,631,12,2,1
1805,631,13,3,1
1806,632,149,1,1
1807,632,12,2,1
1808,632,13,3,1
1809,634,149,1,1
1810,634,12,2,1
1811,634,169,3,1
1812,636,149,1,1
1813,636,12,2,1
1814,636,13,3,1
1815,643,149,1,1
1816,643,11,2,1
1817,643,13,3,1
1818,645,149,1,1
1819,645,11,2,1
1820,645,13,3,1
1821,647,162,1,1
1822,647,11,2,1
1823,647,13,3,1
1824,650,159,1,1
1825,650,11,2,1
1826,650,13,3,1
1827,651,159,1,1
1828,651,11,2,1
1829,651,13,3,1
1830,652,159,1,1
1831,652,11,2,1
1832,652,13,3,1
1833,653,159,1,1
1834,653,160,1,2
1835,653,11,2,1
1836,653,13,3,1
1837,654,159,1,1
1838,654,160,1,2
1839,654,11,2,1
1840,654,13,3,1
1841,655,76,1,1
1842,655,31,2,1
1843,655,30,2,2
1844,656,158,1,1
1845,656,30,2,1
1846,656,13,3,1
1847,657,158,1,1
1848,657,30,2,1
1849,658,157,1,1
1850,658,59,2,1
1851,658,30,2,2
1852,658,59,3,1
1853,659,43,1,1
1854,659,43,2,1
1855,660,43,1,1
1856,660,43,2,1
1857,661,170,1,1
1858,661,170,2,1
1859,662,170,1,1
1860,662,170,2,1
1861,663,170,1,1
1862,663,170,2,1
1863,664,170,1,1
1864,664,170,2,1
1865,665,170,1,1
1866,665,170,2,1
1867,666,170,1,1
1868,666,170,2,1
1869,667,170,1,1
1870,667,170,2,1
1871,668,6,1,1
1872,668,7,2,1
1873,668,6,3,1
1874,668,108,4,1
1875,668,151,4,2
1876,669,6,1,1
1877,669,6,2,1
1878,669,4,4,1
1879,670,6,1,1
1880,670,6,2,1
1881,670,4,4,1
1882,670,151,4,2
1883,671,6,1,1
1884,671,6,2,1
1885,671,8,4,1
1886,671,115,4,2
1887,672,171,1,1
1888,672,30,2,1
1889,672,151,3,1
1890,672,88,3,2
1891,672,17,3,3
1892,672,30,3,4
1893,673,170,1,1
1894,673,6,1,2
1895,673,43,1,3
1896,673,30,2,1
1897,673,141,2,2
1898,673,43,3,1
1899,673,172,3,2
1900,673,30,3,3
1901,674,30,1,1
1902,674,30,2,1
1903,675,75,1,1
1904,675,163,2,1
1905,676,76,1,1
1906,676,30,2,1
1907,676,55,2,2
1908,676,13,3,1
1909,677,75,1,1
1910,677,18,2,1
1911,678,75,1,1
1912,678,25,2,1
1913,679,75,1,1
1914,679,163,2,1
1915,680,75,1,1
1916,680,163,2,1
1917,681,75,1,1
1918,681,163,2,1
1919,682,173,1,1
1920,682,173,2,1
1921,683,173,1,1
1922,683,173,2,1
1923,684,173,1,1
1924,684,173,2,1
1925,685,173,1,1
1926,685,173,2,1
1927,685,4,4,1
1928,685,174,4,2
1929,686,173,1,1
1930,686,173,2,1
1931,687,75,1,1
1932,687,53,2,1
1933,687,69,3,1
1934,688,76,1,1
1935,688,53,2,1
1936,688,69,3,1
1937,689,75,1,1
1938,689,53,2,1
1939,689,69,3,1
1940,690,7,1,1
1941,690,59,2,1
1942,690,29,2,2
1943,690,13,3,1
1944,691,76,1,1
1945,691,53,2,1
1946,691,69,3,1
1947,692,7,1,1
1948,692,106,2,1
1949,692,13,3,1
1950,693,7,1,1
1951,693,29,2,1
1952,693,13,3,1
1953,694,7,1,1
1954,694,29,2,1
1955,694,13,3,1
1956,695,7,1,1
1957,695,13,2,1
1958,695,29,3,1
1959,696,75,1,1
1960,696,47,2,1
1961,696,25,4,1
1962,696,30,4,2
1963,697,75,1,1
1964,697,47,2,1
1965,698,76,1,1
1966,698,47,2,1
1967,699,76,1,1
1968,699,175,2,1
1969,699,30,2,2
1970,699,53,2,3
1971,706,124,1,1
1972,706,44,2,1
1973,706,13,3,1
1974,706,15,3,2
1975,711,124,1,1
1976,711,14,2,1
1977,713,124,1,1
1978,713,14,2,1
1979,715,124,1,1
1980,715,44,2,1
1981,736,30,1,1
1982,736,30,2,1
1983,737,76,1,1
1984,737,48,2,1
1985,738,30,1,1
1986,738,30,2,1
1987,738,31,2,2
1988,739,30,1,1
1989,739,30,2,1
1990,739,31,2,2
1991,740,75,1,1
1992,740,48,2,1
1993,741,75,1,1
1994,741,138,2,1
1995,742,75,1,1
1996,742,48,2,1
1997,742,59,3,1
1998,743,30,1,1
1999,743,30,2,1
2000,743,15,3,1
2001,744,30,1,1
2002,744,11,2,1
2003,744,3,3,1
2004,745,15,1,1
2005,745,11,2,1
2006,745,13,3,1
2007,746,149,1,1
2008,746,30,2,1
2009,746,13,3,1
2010,747,149,1,1
2011,747,118,2,1
2012,747,13,3,1
2013,748,149,1,1
2014,748,11,2,1
2015,748,13,3,1
2016,749,149,1,1
2017,749,11,2,1
2018,749,13,3,1
2019,750,15,1,1
2020,750,81,2,1
2021,750,13,3,1
2022,751,15,1,1
2023,751,30,2,1
2024,751,13,3,1
2025,752,15,1,1
2026,752,11,2,1
2027,752,13,3,1
2028,753,149,1,1
2029,753,11,2,1
2030,753,13,3,1
2031,754,162,1,1
2032,754,11,2,1
2033,754,13,3,1
2034,755,173,1,1
2035,755,173,2,1
2036,755,43,2,2
2037,756,173,1,1
2038,756,173,2,1
2039,756,43,2,2
2040,757,173,1,1
2041,757,173,2,1
2042,757,43,2,2
2043,758,173,1,1
2044,758,173,2,1
2045,758,43,2,2
2046,759,173,1,1
2047,759,173,2,1
2048,759,43,2,2
2049,760,173,1,1
2050,760,173,2,1
2051,760,43,2,2
2052,760,117,4,1
2053,760,8,4,2
2054,761,173,1,1
2055,761,173,2,1
2056,761,43,2,2
2057,762,173,1,1
2058,762,173,2,1
2059,762,43,2,2
2060,763,173,1,1
2061,763,173,2,1
2062,763,43,2,2
2063,764,173,1,1
2064,764,173,2,1
2065,765,173,1,1
2066,765,173,2,1
2067,766,173,1,1
2068,766,173,2,1
2069,767,173,1,1
2070,767,173,2,1
2071,768,173,1,1
2072,768,173,2,1
2073,769,173,1,1
2074,769,173,2,1
2075,770,173,1,1
2076,770,173,2,1
2077,770,43,2,2
2078,771,173,1,1
2079,771,173,2,1
2080,771,43,2,2
2081,772,173,1,1
2082,772,173,2,1
2083,772,43,2,2
2084,773,173,1,1
2085,773,173,2,1
2086,774,173,1,1
2087,774,173,2,1
2088,775,173,1,1
2089,775,173,2,1
2090,776,173,1,1
2091,776,173,2,1
2092,777,173,1,1
2093,777,173,2,1
2094,778,173,1,1
2095,778,173,2,1
2096,779,173,1,1
2097,779,173,2,1
2098,779,43,2,2
2099,780,173,1,1
2100,780,173,2,1
2101,781,173,1,1
2102,781,173,2,1
2103,782,173,1,1
2104,782,173,2,1
2105,782,43,2,2
2106,782,4,4,1
2107,783,173,1,1
2108,783,173,2,1
2109,783,43,2,2
2110,784,173,1,1
2111,784,173,2,1
2112,784,43,2,2
2113,785,173,1,1
2114,785,173,2,1
2115,786,173,1,1
2116,786,173,2,1
2117,787,173,1,1
2118,787,173,2,1
2119,788,80,1,1
2120,788,80,2,1
2121,788,30,4,1
2122,789,84,1,1
2123,789,80,2,1
2124,790,84,1,1
2125,790,80,2,1
2126,791,84,1,1
2127,791,80,2,1
2128,792,84,1,1
2129,792,80,2,1
2130,793,38,1,1
2131,793,80,2,1
2132,794,38,1,1
2133,794,80,2,1
2134,795,38,1,1
2135,795,80,2,1
2136,796,38,1,1
2137,796,80,2,1
2138,797,38,1,1
2139,797,18,2,1
2140,797,25,2,2
2141,798,38,1,1
2142,798,18,2,1
2143,799,30,1,1
2144,799,176,1,2
2145,799,177,1,3
2146,799,178,1,4
2147,799,84,1,5
2148,799,176,2,1
2149,799,179,2,2
2150,799,46,2,3
2151,800,80,1,1
2152,800,80,2,1
2153,800,25,4,1
2154,801,80,1,1
2155,801,80,2,1
2156,801,30,4,1
2157,802,80,1,1
2158,802,80,2,1
2159,802,30,4,1
2160,803,80,1,1
2161,803,80,2,1
2162,804,80,1,1
2163,804,80,2,1
2164,804,38,4,1
2165,805,80,1,1
2166,805,80,2,1
2167,805,38,4,1
2168,806,80,1,1
2169,806,80,2,1
2170,806,25,4,1
2171,807,80,1,1
2172,807,80,2,1
2173,808,180,1,1
2174,808,25,2,1
2175,808,180,3,1
2176,809,180,1,1
2177,809,80,2,1
2178,809,180,3,1
2179,810,75,1,1
2180,810,82,1,2
2181,810,80,2,1
2182,811,44,1,1
2183,811,44,2,1
2184,811,15,3,1
2185,812,28,1,1
2186,812,14,2,1
2187,812,15,3,1
2188,813,14,1,1
2189,813,14,2,1
2190,813,15,3,1
2191,813,28,4,1
2192,814,14,1,1
2193,814,14,2,1
2194,814,15,3,1
2195,814,28,4,1
2196,815,14,1,1
2197,815,14,2,1
2198,815,15,3,1
2199,815,28,4,1
2200,816,14,1,1
2201,816,14,2,1
2202,816,15,3,1
2203,816,28,4,1
2204,817,14,1,1
2205,817,14,2,1
2206,817,15,3,1
2207,817,28,4,1
2208,818,28,1,1
2209,818,14,2,1
2210,818,15,3,1
2211,819,28,1,1
2212,819,14,2,1
2213,819,15,3,1
2214,820,28,1,1
2215,820,14,2,1
2216,820,15,3,1
2217,821,28,1,1
2218,821,14,2,1
2219,821,15,3,1
2220,822,28,1,1
2221,822,14,2,1
2222,822,15,3,1
2223,823,28,1,1
2224,823,14,2,1
2225,823,15,3,1
2226,824,28,1,1
2227,824,14,2,1
2228,824,15,3,1
2229,825,28,1,1
2230,825,14,2,1
2231,825,15,3,1
2232,826,28,1,1
2233,826,14,2,1
2234,826,15,3,1
2235,827,173,1,1
2236,827,173,2,1
2237,828,173,1,1
2238,828,173,2,1
2239,829,181,1,1
2240,829,182,2,1
2241,830,173,1,1
2242,830,173,2,1
2243,831,7,1,1
2244,831,44,2,1
2245,831,59,3,1
2246,832,94,1,1
2247,832,53,2,1
2248,832,69,3,1
2249,833,94,1,1
2250,833,53,2,1
2251,833,69,3,1
2252,834,94,1,1
2253,834,53,2,1
2254,834,69,3,1
2255,835,94,1,1
2256,835,53,2,1
2257,835,69,3,1
2258,836,94,1,1
2259,836,53,2,1
2260,836,69,3,1
2261,837,183,1,1
2262,837,61,2,1
2263,837,125,3,1
2264,837,13,3,2
2265,838,183,1,1
2266,838,125,2,1
2267,838,48,3,1
2268,839,183,1,1
2269,839,48,2,1
2270,839,183,3,1
2271,839,125,3,2
2272,840,183,1,1
2273,840,18,2,1
2274,840,125,3,1
2275,840,43,3,2
2276,841,183,1,1
2277,841,81,2,1
2278,841,125,3,1
2279,841,88,3,2
2280,842,162,1,1
2281,842,11,2,1
2282,842,13,3,1
2283,843,149,1,1
2284,843,184,2,1
2285,843,13,3,1
2286,844,149,1,1
2287,844,11,2,1
2288,844,13,3,1
2289,845,149,1,1
2290,845,30,2,1
2291,845,102,3,1
2292,846,185,1,1
2293,846,81,2,1
2294,846,13,3,1
2295,847,185,1,1
2296,847,81,2,1
2297,847,13,3,1
2298,848,149,1,1
2299,848,11,2,1
2300,848,13,3,1
2301,848,9,4,1
2302,849,149,1,1
2303,849,30,2,1
2304,849,13,3,1
2305,850,162,1,1
2306,850,11,2,1
2307,850,102,3,1
2308,850,9,4,1
2309,851,162,1,1
2310,851,11,2,1
2311,851,102,3,1
2312,851,9,4,1
2313,852,162,1,1
2314,852,11,2,1
2315,852,102,3,1
2316,852,9,4,1
2317,853,186,1,1
2318,853,30,2,1
2319,853,13,3,1
2320,853,187,4,1
2321,854,149,1,1
2322,854,188,2,1
2323,854,13,3,1
2324,855,57,1,1
2325,855,81,2,1
2326,855,15,3,1
2327,856,57,1,1
2328,856,11,2,1
2329,856,13,3,1
2330,856,9,4,1
2331,857,1,1,1
2332,857,7,2,1
2333,857,13,3,1
2334,857,9,4,1
2335,858,1,1,1
2336,858,11,2,1
2337,858,13,3,1
2338,858,159,4,1
2339,859,57,1,1
2340,859,7,2,1
2341,859,12,2,2
2342,859,13,3,1
2343,859,9,4,1
2344,860,149,1,1
2345,860,11,2,1
2346,860,13,3,1
2347,861,57,1,1
2348,861,15,2,1
2349,861,106,2,2
2350,862,189,1,1
2351,862,31,2,1
2352,863,189,1,1
2353,863,31,2,1
2354,864,189,1,1
2355,864,106,2,1
2356,864,31,2,2
2357,865,189,1,1
2358,865,67,2,1
2359,866,190,1,1
2360,866,191,1,2
2361,866,192,2,1
2362,866,67,2,2
2363,866,191,2,3
2364,866,30,4,1
2365,867,193,1,1
2366,867,194,2,1
2367,867,67,2,2
2368,867,191,2,3
2369,868,33,1,1
2370,868,33,2,1
2371,868,195,3,1
2372,868,195,4,1
2373,869,33,1,1
2374,869,33,2,1
2375,869,195,3,1
2376,869,195,4,1
2377,870,33,1,1
2378,870,33,2,1
2379,870,195,3,1
2380,870,195,4,1
2381,871,33,1,1
2382,871,33,2,1
2383,871,195,3,1
2384,871,195,4,1
2385,872,33,1,1
2386,872,33,2,1
2387,872,195,3,1
2388,872,195,4,1
2389,873,57,1,1
2390,873,57,2,1
2391,873,70,3,1
2392,874,57,1,1
2393,874,57,2,1
2394,875,57,1,1
2395,875,57,2,1
2396,875,70,3,1
2397,876,57,1,1
2398,876,57,2,1
2399,876,59,3,1
2400,877,57,1,1
2401,877,57,2,1
2402,877,59,3,1
2403,878,57,1,1
2404,878,57,2,1
2405,878,59,3,1
2406,879,196,1,1
2407,879,196,2,1
2408,879,25,2,2
2409,880,75,1,1
2410,880,17,2,1
2411,881,75,1,1
2412,881,197,2,1
2413,882,75,1,1
2414,882,14,2,1
2415,883,75,1,1
2416,883,33,2,1
2417,884,76,1,1
2418,884,83,2,1
2419,884,53,2,2
2420,885,76,1,1
2421,885,53,2,1
2422,886,38,1,1
2423,886,18,2,1
2424,887,38,1,1
2425,887,18,2,1
2426,888,38,1,1
2427,888,18,2,1
2428,889,76,1,1
2429,889,80,2,1
2430,890,76,1,1
2431,890,80,2,1
2432,891,76,1,1
2433,891,80,2,1
2434,892,76,1,1
2435,892,80,2,1
2436,893,76,1,1
2437,893,80,2,1
2438,894,76,1,1
2439,894,80,2,1
2440,895,76,1,1
2441,895,80,2,1
2442,896,75,1,1
2443,896,44,2,1
2444,897,80,1,1
2445,897,80,2,1
2446,898,76,1,1
2447,898,112,2,1
2448,899,106,1,1
2449,899,106,2,1
2450,900,106,1,1
2451,900,106,2,1
2452,901,106,1,1
2453,901,106,2,1
2454,902,9,1,1
2455,902,7,2,1
2456,902,102,3,1
2457,903,7,1,1
2458,903,44,2,1
2459,903,30,4,1
2460,904,7,1,1
2461,904,44,2,1
2462,904,15,3,1
2463,905,7,1,1
2464,905,58,2,1
2465,905,59,3,1
2466,906,7,1,1
2467,906,198,2,1
2468,906,106,2,2
2469,906,59,3,1
2470,907,7,1,1
2471,907,107,2,1
2472,907,59,3,1
2473,908,7,1,1
2474,908,61,2,1
2475,908,59,3,1
2476,909,65,1,1
2477,909,65,2,1
2478,910,65,1,1
2479,910,65,2,1
2480,911,65,1,1
2481,911,65,2,1
2482,912,65,1,1
2483,912,65,2,1
2484,913,76,1,1
2485,913,112,2,1
2486,914,76,1,1
2487,914,112,2,1
2488,915,76,1,1
2489,915,112,2,1
2490,916,76,1,1
2491,916,112,2,1
2492,917,65,1,1
2493,917,65,2,1
2494,917,25,2,2
2495,918,65,1,1
2496,918,65,2,1
2497,919,65,1,1
2498,919,65,2,1
2499,920,65,1,1
2500,920,65,2,1
2501,921,65,1,1
2502,921,65,2,1
2503,922,65,1,1
2504,922,65,2,1
2505,923,65,1,1
2506,923,65,2,1
2507,924,65,1,1
2508,924,65,2,1
2509,924,30,4,1
2510,925,65,1,1
2511,925,65,2,1
2512,926,65,1,1
2513,926,65,2,1
2514,927,65,1,1
2515,927,65,2,1
2516,928,65,1,1
2517,928,65,2,1
2518,929,65,1,1
2519,929,65,2,1
2520,930,65,1,1
2521,930,65,2,1
2522,931,65,1,1
2523,931,65,2,1
2524,932,65,1,1
2525,932,65,2,1
2526,933,65,1,1
2527,933,65,2,1
2528,934,65,1,1
2529,934,65,2,1
2530,935,28,1,1
2531,935,118,2,1
2532,935,30,3,1
2533,936,38,1,1
2534,936,31,2,1
2535,936,25,4,1
2536,937,38,1,1
2537,937,31,2,1
2538,938,38,1,1
2539,938,31,2,1
2540,939,38,1,1
2541,939,199,2,1
2542,939,31,2,2
2543,940,38,1,1
2544,940,199,2,1
2545,941,38,1,1
2546,941,53,2,1
2547,941,69,3,1
2548,942,38,1,1
2549,942,199,2,1
2550,943,38,1,1
2551,943,199,2,1
2552,944,38,1,1
2553,944,199,2,1
2554,945,38,1,1
2555,945,199,2,1
2556,946,38,1,1
2557,946,200,2,1
2558,947,38,1,1
2559,947,200,2,1
2560,948,38,1,1
2561,948,201,2,1
2562,949,57,1,1
2563,949,200,2,1
2564,950,57,1,1
2565,950,200,2,1
2566,951,57,1,1
2567,951,200,2,1
2568,952,57,1,1
2569,952,199,2,1
2570,953,57,1,1
2571,953,183,2,1
2572,953,15,3,1
2573,954,57,1,1
2574,954,183,2,1
2575,954,4,4,1
2576,955,28,1,1
2577,955,29,2,1
2578,958,30,1,1
2579,958,30,2,1
2580,958,31,2,2
2581,959,30,1,1
2582,959,31,2,1
2583,960,30,1,1
2584,960,31,2,1
2585,961,30,1,1
2586,961,31,2,1
2587,962,81,1,1
2588,962,81,2,1
2589,963,81,1,1
2590,963,81,2,1
2591,964,81,1,1
2592,964,81,2,1
2593,965,81,1,1
2594,965,81,2,1
2595,966,81,1,1
2596,966,81,2,1
2597,966,34,3,1
2598,967,81,1,1
2599,967,81,2,1
2600,967,34,3,1
2601,968,81,1,1
2602,968,81,2,1
2603,968,34,3,1
2604,969,81,1,1
2605,969,81,2,1
2606,969,34,3,1
2607,970,38,1,1
2608,970,118,2,1
2609,970,34,3,1
2610,971,38,1,1
2611,971,118,2,1
2612,971,153,3,1
2613,972,147,1,1
2614,972,118,2,1
2615,972,34,3,1
2616,973,202,1,1
2617,973,30,2,1
2618,973,203,2,2
2619,973,15,3,1
2620,974,202,1,1
2621,974,30,2,1
2622,974,15,3,1
2623,974,9,4,1
2624,974,204,4,2
2625,975,15,1,1
2626,975,102,2,1
2627,975,9,3,1
2628,976,15,1,1
2629,976,102,2,1
2630,976,9,4,1
2631,977,38,1,1
