"id","news_id","member","ip","rating"
795,2731,noname,"109.252.45.47",5
796,2787,noname,"109.252.45.47",5
797,2805,noname,"109.252.45.47",5
798,2804,noname,"109.252.45.47",5
799,2761,noname,"109.252.45.47",5
800,2803,noname,"109.252.45.47",5
801,2791,noname,"109.252.45.47",5
802,2802,noname,"109.252.45.47",5
803,2774,noname,"109.252.45.47",5
804,2800,noname,"109.252.45.47",5
805,2795,noname,"109.252.45.47",5
806,2793,noname,"109.252.45.47",5
807,2780,noname,"109.252.45.47",5
808,2807,noname,"109.252.45.47",5
809,2753,noname,"109.252.45.47",5
810,2798,noname,"109.252.45.47",5
811,2797,noname,"109.252.45.47",5
812,2796,noname,"109.252.45.47",5
813,2486,noname,"109.252.45.47",5
814,2799,noname,"109.252.45.47",5
815,2432,noname,"109.252.45.47",5
816,2385,noname,"109.252.45.47",5
817,2367,noname,"109.252.45.47",5
818,2366,noname,"109.252.45.47",5
819,2798,noname,"5.44.170.149",1
820,2803,noname,"188.113.141.77",5
821,2790,noname,"109.252.45.47",5
822,2808,noname,"109.252.45.47",5
823,1847,noname,"95.189.169.191",5
824,2807,Капитан Щито,"46.188.37.98",5
825,2780,Капитан Щито,"46.188.37.98",5
826,2793,Капитан Щито,"46.188.37.98",5
827,2795,Капитан Щито,"46.188.37.98",5
828,2800,Капитан Щито,"46.188.37.98",5
829,2802,Капитан Щито,"46.188.37.98",5
830,2805,Капитан Щито,"46.188.37.98",5
831,2797,noname,"31.173.82.207",4
832,218,noname,"185.144.97.128",5
833,2753,noname,"109.169.66.121",5
834,72,noname,"95.26.61.77",3
835,1356,noname,"217.144.175.140",5
836,1357,noname,"217.144.175.140",5
837,1358,noname,"217.144.175.140",5
838,1359,noname,"217.144.175.140",5
839,1362,noname,"217.144.175.140",5
840,1361,noname,"217.144.175.140",5
841,1360,noname,"217.144.175.140",5
842,2371,noname,"46.158.205.214",4
843,690,noname,"5.100.124.94",5
845,2541,noname,"31.132.178.146",3
846,2313,noname,"87.252.229.79",5
847,2813,noname,"109.252.45.47",5
848,2811,noname,"5.143.252.146",5
849,2812,Владимир Глухов,"212.35.183.255",5
850,2772,Владимир Глухов,"212.35.183.255",5
851,829,Владимир Глухов,"212.35.183.255",5
852,1244,noname,"185.244.20.234",5
853,2470,noname,"178.34.161.197",2
854,2528,noname,"91.235.227.207",5
855,120,noname,"94.141.71.233",2
856,2814,noname,"188.113.141.77",5
857,2803,noname,"31.173.82.177",5
858,2204,noname,"94.25.170.29",5
859,2498,noname,"94.25.170.29",5
860,2453,noname,"94.25.170.29",5
861,2676,noname,"31.173.84.149",5
862,1001,noname,"178.34.34.115",2
863,2821,noname,"109.252.45.70",5
864,5,noname,"178.62.182.106",5
865,2204,noname,"77.111.247.169",5
866,1438,noname,"91.193.179.113",4
867,608,noname,"213.87.147.84",4
868,22,noname,"95.24.16.230",2
869,24,noname,"95.24.16.230",3
870,2817,noname,"128.73.54.188",5
871,1211,noname,"79.137.69.75",2
872,1916,noname,"31.173.100.73",4
873,1919,noname,"79.170.24.222",4
874,1918,noname,"79.170.24.222",4
875,1917,noname,"79.170.24.222",4
876,2815,noname,"109.252.45.70",5
877,2801,noname,"36.14.17.15",5
878,8,noname,"178.125.66.134",4
879,1958,noname,"178.125.66.134",3
880,2676,noname,"213.87.135.4",4
881,2827,noname,"188.162.167.99",5
882,2798,noname,"83.220.238.210",3
883,1403,noname,"46.49.2.219",4
884,2543,noname,"91.78.213.193",5
885,7,noname,"91.78.213.193",3
886,1951,noname,"95.85.107.200",5
887,8,noname,"94.25.224.89",2
888,23,noname,"94.25.224.89",2
889,1780,noname,"96.245.102.33",5
890,2827,noname,"46.39.53.36",5
891,2817,noname,"84.16.242.160",3
892,1870,noname,"94.180.186.71",3
893,2829,noname,"5.143.252.146",5
894,2829,Капитан Щито,"188.244.35.239",5
895,2812,noname,"212.35.190.112",5
896,564,noname,"93.188.37.34",5
897,1405,noname,"92.100.255.97",5
898,1450,noname,"31.173.24.151",5
899,2815,noname,"31.173.87.53",3
900,2543,noname,"82.151.126.67",4
901,2835,noname,"5.143.252.146",5
902,2835,noname,"109.252.45.34",5
903,2414,killaglobin,"95.30.37.24",5
904,1169,noname,"94.41.2.185",5
905,2543,noname,"92.100.253.88",5
906,2824,noname,"94.25.228.110",2
907,9,noname,"94.19.141.142",3
908,2785,noname,"109.252.84.210",5
909,2836,noname,"109.252.45.34",5
910,2667,noname,"2.60.221.152",2
911,2836,noname,"188.225.76.189",5
912,2747,NatiKo,"95.179.127.183",5
913,25,noname,"178.176.74.35",4
914,8,noname,"178.176.74.35",5
915,210,noname,"37.195.130.206",5
916,2840,noname,"109.252.45.34",5
917,2698,noname,"79.170.24.222",5
918,565,noname,"213.230.112.224",4
919,810,noname,"188.162.166.18",5
920,2843,noname,"188.162.167.215",5
921,2831,noname,"188.162.167.151",5
922,2834,noname,"188.113.141.89",5
923,2831,noname,"213.87.131.47",3
924,70,noname,"213.87.146.184",2
925,2846,noname,"5.143.252.146",5
926,2433,noname,"217.66.156.201",3
927,1017,noname,"62.16.33.221",1
928,1769,noname,"77.43.200.8",1
929,2823,noname,"109.252.45.34",5
930,2846,noname,"109.252.45.34",5
931,2834,noname,"83.220.236.123",2
932,2848,noname,"5.143.252.146",5
933,1385,noname,"147.30.112.69",3
934,160,Капитан Щито,"46.188.37.117",5
935,161,Капитан Щито,"46.188.37.117",5
936,162,Капитан Щито,"46.188.37.117",5
937,163,Капитан Щито,"46.188.37.117",5
938,2849,noname,"109.252.45.34",5
939,1161,noname,"188.170.83.54",2
940,1184,noname,"188.170.83.54",2
941,1632,noname,"176.52.33.98",1
942,491,Капитан Щито,"46.188.37.117",5
943,2845,Капитан Щито,"46.188.37.117",5
944,2816,noname,"188.113.141.245",5
945,2812,noname,"80.234.0.113",2
946,2713,noname,"178.211.172.41",2
947,1336,Rain,"46.45.235.68",5
948,257,Rain,"46.45.235.68",5
949,258,Rain,"46.45.235.68",5
950,2851,noname,"176.59.111.178",5
951,2827,noname,"83.220.236.245",1
952,2820,noname,"178.176.77.47",3
953,2204,noname,"213.87.156.172",3
954,2785,noname,"213.87.156.172",5
955,1385,NatiKo,"37.230.157.58",5
956,1386,NatiKo,"37.230.157.58",5
957,2492,noname,"213.87.130.237",3
958,73,noname,"185.145.124.4",5
959,2850,noname,"109.252.119.16",5
960,2850,noname,"213.87.136.113",4
961,2852,noname,"109.252.119.16",5
962,999,noname,"77.123.198.180",3
963,2816,noname,"213.87.162.53",5
964,217,noname,"37.193.206.250",3
965,2404,noname,"37.193.206.250",3
966,2634,noname,"37.193.206.250",3
967,2635,noname,"37.193.206.250",3
968,1385,noname,"217.118.90.157",3
969,1386,noname,"217.118.90.157",3
970,2854,noname,"109.252.118.176",5
971,997,noname,"193.34.232.15",2
972,608,noname,"31.173.101.195",1
973,2834,noname,"178.176.77.71",1
974,2853,noname,"109.252.118.176",5
975,238,noname,"176.113.236.83",2
976,2851,noname,"94.25.238.206",3
977,2855,noname,"109.252.118.176",5
978,2851,noname,"213.87.132.193",2
979,2858,noname,"176.59.111.71",5
980,2858,noname,"109.252.118.176",5
981,1174,noname,"213.87.132.178",5
982,2858,noname,"91.193.178.29",5
983,2843,noname,"213.87.153.213",4
984,2853,noname,"178.176.76.59",2
985,2844,noname,"109.252.118.176",5
986,188,noname,"78.81.146.80",2
987,2827,noname,"62.249.146.6",5
988,376,noname,"37.21.143.154",5
989,200,noname,"178.65.73.138",3
990,2856,noname,"109.252.118.176",5
991,5,noname,"91.239.69.119",3
992,2862,noname,"109.252.118.176",5
993,2862,noname,"188.162.86.196",1
994,2690,noname,"176.52.33.13",5
995,2689,noname,"176.52.33.13",5
996,2695,noname,"176.52.33.13",5
997,2720,noname,"178.121.74.189",5
998,2474,noname,"5.18.184.249",5
999,2740,noname,"5.18.184.249",5
1000,2690,noname,"176.59.147.103",2
1001,2863,noname,"109.252.118.176",5
1002,2200,noname,"188.35.131.179",5
1003,2676,noname,"178.176.78.35",4
1004,593,noname,"176.59.56.132",5
1005,2836,noname,"213.87.131.195",5
1006,1007,noname,"109.252.203.38",5
1007,2868,noname,"109.252.118.176",5
1008,224,noname,"91.147.3.55",4
1009,2636,noname,"91.147.3.55",5
1010,2543,noname,"176.59.200.35",2
1011,2538,noname,"109.252.118.176",5
1012,2851,noname,"176.59.194.176",2
1013,2844,noname,"188.170.76.120",2
1014,2874,noname,"188.113.141.191",5
1015,2869,noname,"188.113.141.191",5
1016,2864,noname,"188.113.141.191",5
1017,2862,noname,"188.113.141.191",5
1018,2856,noname,"188.113.141.191",5
1019,2863,noname,"188.113.141.191",5
1020,2868,noname,"188.113.141.191",5
1021,2858,noname,"188.113.141.191",5
1022,2860,noname,"188.113.141.191",5
1023,2844,noname,"188.113.141.191",5
1024,2816,noname,"188.113.141.191",5
1025,2831,noname,"188.113.141.191",5
1026,2842,noname,"188.113.141.191",5
1027,2838,noname,"188.113.141.191",5
1028,2836,noname,"5.143.252.146",5
1029,2874,noname,"109.252.118.176",5
1030,2199,noname,"176.59.192.115",2
1031,1119,noname,"178.91.172.121",3
1032,2876,noname,"5.143.252.146",5
1033,2876,noname,"109.252.119.25",5
1034,2816,noname,"109.252.73.198",1
1035,2860,noname,"178.176.73.135",1
1036,89,noname,"188.32.22.200",3
1037,2866,noname,"188.113.141.191",5
1038,2875,noname,"95.53.94.61",5
1039,2882,noname,"92.37.149.177",5
1040,2870,noname,"31.173.80.228",3
1041,2878,noname,"176.59.71.110",5
1042,2882,noname,"109.252.119.25",5
1043,1915,noname,"46.180.146.98",1
1044,2878,Капитан Щито,"188.244.35.198",5
1045,2860,Капитан Щито,"188.244.35.198",5
1046,1067,noname,"92.255.139.204",5
1047,2471,noname,"185.123.40.99",5
1048,7,noname,"178.126.95.118",3
1049,2880,noname,"62.83.196.199",5
1050,2886,noname,"109.252.119.225",5
1051,2881,noname,"83.220.237.87",1
1052,2872,noname,"188.113.141.191",5
1053,2873,noname,"188.113.141.191",5
1054,2166,noname,"188.170.175.105",4
1055,2822,noname,"188.113.141.191",5
1056,114,noname,"213.234.222.198",3
1057,2877,hufflehalf,"171.33.250.131",5
1058,2845,hufflehalf,"171.33.250.131",5
1059,2849,hufflehalf,"171.33.250.131",5
1060,2887,noname,"109.252.119.225",5
1061,2890,noname,"109.252.119.225",5
1062,2103,noname,"93.158.240.135",5
1063,2102,noname,"93.158.240.135",5
1064,2101,noname,"93.158.240.135",5
1065,2100,noname,"93.158.240.135",5
1066,2099,noname,"93.158.240.135",5
1067,2098,noname,"93.158.240.135",5
1068,2890,Капитан Щито,"188.244.35.198",5
1069,7,Капитан Щито,"188.244.35.198",5
1070,2474,noname,"84.54.77.56",5
1071,2473,noname,"84.54.77.56",5
1072,2840,noname,"84.54.77.56",5
1073,2530,noname,"37.214.58.49",5
1074,2894,noname,"109.252.119.225",5
1075,1356,noname,"128.70.247.5",2
1076,1,noname,"185.145.124.4",5
1077,2877,noname,"178.176.78.167",1
1078,2888,noname,"188.162.86.189",1
1079,65,noname,"31.200.239.206",5
1080,70,noname,"31.200.239.206",4
1081,66,noname,"31.200.239.206",5
1082,26,noname,"31.200.239.206",5
1083,25,noname,"31.200.239.206",5
1084,27,noname,"31.200.239.206",5
1085,2474,noname,"37.110.124.154",5
1086,2801,noname,"93.81.165.106",5
1087,2896,noname,"188.162.166.16",5
1088,2847,noname,"188.162.166.16",5
1089,22,noname,"85.140.1.241",2
1090,24,noname,"85.140.1.241",2
1091,2688,noname,"83.102.203.179",5
1092,1017,noname,"212.98.168.245",1
1093,304,noname,"185.46.51.141",2
1094,774,noname,"89.238.178.198",4
1095,1240,noname,"146.120.161.34",2
1096,2098,noname,"78.159.101.116",5
1097,2491,noname,"178.176.78.30",5
1098,1145,noname,"109.111.132.182",3
1099,2470,noname,"178.140.135.162",5
1100,2067,noname,"89.113.141.141",2
1101,2896,noname,"85.116.124.245",2
1102,2892,Капитан Щито,"188.244.35.137",5
1103,2885,Капитан Щито,"188.244.35.137",5
1104,564,DaniilSochinskiy228,"80.249.207.73",5
1105,565,DaniilSochinskiy228,"80.249.207.73",5
1106,566,DaniilSochinskiy228,"80.249.207.73",5
1107,567,DaniilSochinskiy228,"80.249.207.73",5
1108,568,DaniilSochinskiy228,"80.249.207.73",5
1109,569,DaniilSochinskiy228,"80.249.207.73",5
1110,2351,VM777,"89.21.95.105",5
1111,2352,VM777,"89.21.95.105",5
1112,2353,VM777,"89.21.95.105",5
1113,2354,VM777,"89.21.95.105",5
1114,2355,VM777,"89.21.95.105",5
1115,1633,noname,"185.94.60.201",4
1116,103,DaniilSochinskiy228,"80.249.207.73",5
1117,1757,noname,"176.37.165.249",5
1118,977,DaniilSochinskiy228,"80.249.207.73",5
1119,978,DaniilSochinskiy228,"80.249.207.73",5
1120,979,DaniilSochinskiy228,"80.249.207.73",5
1121,980,DaniilSochinskiy228,"80.249.207.73",5
1122,981,DaniilSochinskiy228,"80.249.207.73",5
1123,982,DaniilSochinskiy228,"80.249.207.73",5
1124,1103,DaniilSochinskiy228,"80.249.207.73",5
1125,1104,DaniilSochinskiy228,"80.249.207.73",5
1126,1105,DaniilSochinskiy228,"80.249.207.73",5
1127,1106,DaniilSochinskiy228,"80.249.207.73",5
1128,1107,DaniilSochinskiy228,"80.249.207.73",5
1129,1108,DaniilSochinskiy228,"80.249.207.73",5
1130,1109,DaniilSochinskiy228,"80.249.207.73",5
1131,89,DaniilSochinskiy228,"80.249.207.73",5
1132,90,DaniilSochinskiy228,"80.249.207.73",5
1133,91,DaniilSochinskiy228,"80.249.207.73",5
1134,92,DaniilSochinskiy228,"80.249.207.73",5
1135,93,DaniilSochinskiy228,"80.249.207.73",5
1136,1986,DaniilSochinskiy228,"80.249.207.73",5
1137,1987,DaniilSochinskiy228,"80.249.207.73",5
1138,1988,DaniilSochinskiy228,"80.249.207.73",5
1139,1990,DaniilSochinskiy228,"80.249.207.73",5
1140,1989,DaniilSochinskiy228,"80.249.207.73",5
1141,1991,DaniilSochinskiy228,"80.249.207.73",5
1142,1992,DaniilSochinskiy228,"80.249.207.73",5
1143,1993,DaniilSochinskiy228,"80.249.207.73",5
1144,1994,DaniilSochinskiy228,"80.249.207.73",5
1145,1995,DaniilSochinskiy228,"80.249.207.73",5
1146,1996,DaniilSochinskiy228,"80.249.207.73",5
1147,376,noname,"95.78.209.125",4
1148,2900,noname,"31.173.85.204",1
1149,1634,DaniilSochinskiy228,"80.249.207.73",5
1150,1635,DaniilSochinskiy228,"80.249.207.73",5
1151,1636,DaniilSochinskiy228,"80.249.207.73",5
1152,1637,DaniilSochinskiy228,"80.249.207.73",5
1153,1638,DaniilSochinskiy228,"80.249.207.73",5
1154,7,noname,"217.66.159.232",2
1155,2885,noname,"31.173.84.132",4
1156,2909,noname,"188.244.35.137",5
1157,1757,noname,"46.32.66.217",2
1158,2898,noname,"80.249.207.73",5
1159,997,noname,"45.85.36.32",4
1160,1593,noname,"178.68.212.142",3
1161,2904,DaniilSochinskiy228,"80.249.207.73",5
1162,1244,noname,"176.59.50.162",2
1163,2899,noname,"109.252.119.225",5
1164,2899,DaniilSochinskiy228,"80.249.207.73",5
1165,2878,DaniilSochinskiy228,"80.249.207.73",5
1166,2904,Oleg-D,"188.17.165.28",4
1167,2912,Oleg-D,"188.17.165.28",4
1168,2907,Oleg-D,"188.17.165.28",4
1169,2916,noname,"95.68.132.5",5
1170,2459,noname,"145.255.21.98",3
1171,2916,noname,"109.252.119.225",5
1172,7,mars_cosmos,"94.19.232.147",5
1173,2898,DaniilSochinskiy228,"80.249.207.73",5
1174,2819,Капитан Щито,"188.244.35.137",5
1175,2918,Капитан Щито,"188.244.35.137",5
1176,2918,noname,"109.252.119.225",5
1177,2819,noname,"109.252.119.225",5
1178,2918,noname,"31.173.80.8",4
1179,2032,noname,"176.59.35.225",5
1180,2030,noname,"176.59.35.225",5
1181,2920,Капитан Щито,"188.244.35.137",5
1182,2895,Капитан Щито,"188.244.35.137",5
1183,2921,Капитан Щито,"188.244.35.137",5
1184,2898,noname,"178.176.76.209",5
1185,1508,noname,"31.173.81.152",2
1186,1252,noname,"188.170.175.83",5
1187,2923,noname,"91.122.232.21",5
1188,2919,noname,"91.122.232.21",5
1189,2928,noname,"91.122.232.21",5
1190,2926,noname,"91.122.232.21",5
1191,2927,noname,"91.122.232.21",5
1192,2927,noname,"109.252.119.225",5
1193,2926,noname,"109.252.119.225",5
1194,2928,noname,"109.252.119.225",5
1195,2919,noname,"109.252.119.225",5
1196,2923,noname,"109.252.119.225",5
1197,26,noname,"62.217.184.81",5
1198,2916,noname,"77.111.247.181",5
1199,789,noname,"31.148.48.65",1
1200,2922,Daniil Sochinskiy,"80.249.207.73",5
1201,2404,noname,"188.163.82.37",5
1202,839,noname,"62.16.33.240",1
1203,2824,noname,"176.59.97.234",5
1204,2888,noname,"176.59.97.234",5
1205,2900,noname,"176.59.97.234",5
1206,2899,noname,"89.148.201.155",5
1207,2929,noname,"80.249.207.73",5
1208,2934,Daniil Sochinskiy,"80.249.207.73",5
1209,2930,Daniil Sochinskiy,"80.249.207.73",5
1210,2929,noname,"5.143.252.146",5
1211,2940,noname,"5.143.252.146",5
1212,2833,noname,"5.143.252.146",5
1213,2930,noname,"5.143.252.146",5
1214,2933,noname,"5.143.252.146",5
1215,2934,noname,"5.143.252.146",5
1216,2937,noname,"5.143.252.146",5
1217,2938,noname,"5.143.252.146",5
1218,2942,noname,"5.143.252.146",5
1219,2943,noname,"5.143.252.146",5
1220,2946,noname,"5.143.252.146",5
1221,2958,noname,"5.143.252.146",5
1222,2960,noname,"5.143.252.146",5
1223,2913,Daniil Sochinskiy,"80.249.207.73",5
1224,2931,Daniil Sochinskiy,"80.249.207.73",5
1225,2945,Daniil Sochinskiy,"80.249.207.73",5
1226,2903,noname,"5.143.252.146",5
1227,2913,noname,"5.143.252.146",5
1228,2914,noname,"5.143.252.146",5
1229,2931,noname,"5.143.252.146",5
1230,2945,noname,"5.143.252.146",5
1231,2956,noname,"5.143.252.146",5
1232,2939,noname,"5.143.252.146",5
1233,2911,noname,"5.143.252.146",5
1234,2915,noname,"5.143.252.146",5
1235,2950,noname,"5.143.252.146",5
1236,2908,noname,"5.143.252.146",5
1237,2953,noname,"5.143.252.146",5
1238,2952,noname,"5.143.252.146",5
1239,2951,noname,"5.143.252.146",5
1240,2917,noname,"5.143.252.146",5
1241,2924,noname,"5.143.252.146",5
1242,2925,noname,"5.143.252.146",5
1243,2944,noname,"5.143.252.146",5
1244,2935,noname,"5.143.252.146",5
1245,2932,noname,"5.143.252.146",5
1246,2929,noname,"78.109.36.182",5
1247,2954,noname,"80.249.207.73",5
1248,2884,noname,"5.143.252.146",5
1249,2910,noname,"5.143.252.146",5
1250,2936,noname,"5.143.252.146",5
1251,2948,noname,"5.143.252.146",5
1252,2949,noname,"5.143.252.146",5
1253,2954,noname,"5.143.252.146",5
1254,2955,noname,"5.143.252.146",5
1255,2957,noname,"5.143.252.146",5
1256,2857,noname,"5.143.252.146",5
1257,2859,noname,"5.143.252.146",5
1258,2865,noname,"5.143.252.146",5
1259,2871,noname,"5.143.252.146",5
1260,2897,noname,"5.143.252.146",5
1261,2902,noname,"5.143.252.146",5
1262,2906,noname,"5.143.252.146",5
1263,2947,noname,"5.143.252.146",5
1264,2897,noname,"77.148.139.88",2
1265,2833,noname,"46.188.37.124",5
1266,2945,noname,"176.59.52.125",2
1267,2929,Daniil Sochinskiy,"80.249.207.73",5
1268,2954,Daniil Sochinskiy,"80.249.207.73",5
1269,2906,Daniil Sochinskiy,"80.249.207.73",5
1270,2898,Daniil Sochinskiy,"80.249.207.73",5
1271,2105,Daniil Sochinskiy,"80.249.207.73",5
1272,2104,Daniil Sochinskiy,"80.249.207.73",5
1273,2959,noname,"46.172.222.66",5
1274,2897,Daniil Sochinskiy,"80.249.207.73",5
1275,599,Daniil Sochinskiy,"80.249.207.73",5
1276,602,Daniil Sochinskiy,"80.249.207.73",5
1277,600,Daniil Sochinskiy,"80.249.207.73",5
1278,603,Daniil Sochinskiy,"80.249.207.73",5
1279,606,Daniil Sochinskiy,"80.249.207.73",5
1280,605,Daniil Sochinskiy,"80.249.207.73",5
1281,604,Daniil Sochinskiy,"80.249.207.73",5
1282,2765,noname,"176.59.116.173",5
1283,2962,Daniil Sochinskiy,"80.249.207.73",5
1284,2959,noname,"95.53.12.139",5
1285,1,noname,"46.201.208.127",5
1286,92,noname,"46.228.97.122",3
1287,2942,noname,"194.104.22.18",5
1288,64,noname,"31.171.197.65",4
1289,1277,Daniil Sochinskiy,"80.249.207.73",5
1290,2075,noname,"89.148.201.231",2
1291,2963,noname,"188.162.166.190",5
1292,2826,Daniil Sochinskiy,"80.249.207.73",5
1293,2968,Daniil Sochinskiy,"80.249.207.73",5
1294,2969,Daniil Sochinskiy,"80.249.207.73",5
1295,2966,Daniil Sochinskiy,"80.249.207.73",5
1296,2969,noname,"46.188.37.124",5
1297,2968,noname,"46.188.37.124",5
1298,537,noname,"178.176.217.143",3
1299,2972,noname,"5.143.252.146",5
1300,1696,noname,"46.188.37.124",5
1301,2964,noname,"46.188.37.124",5
1302,876,noname,"109.225.62.2",2
1303,2951,Daniil Sochinskiy,"80.249.207.73",5
1304,2143,noname,"185.57.31.175",2
1305,1482,noname,"213.87.121.46",2
1306,2974,noname,"46.188.37.124",5
1307,1706,noname,"178.252.211.45",5
1308,2841,Daniil Sochinskiy,"80.249.207.73",5
1309,2967,Daniil Sochinskiy,"80.249.207.73",5
1310,2978,Daniil Sochinskiy,"80.249.207.73",5
1311,999,noname,"178.129.211.189",3
1312,2978,noname,"109.252.119.225",5
1313,2978,noname,"188.113.141.213",5
1314,2965,noname,"46.188.37.124",5
1315,2965,Daniil Sochinskiy,"80.249.207.73",5
1316,2661,noname,"176.59.67.242",3
1317,6,noname,"185.139.137.2",1
1318,2978,noname,"46.188.37.122",5
1319,2984,Daniil Sochinskiy,"80.249.207.73",5
1320,264,noname,"109.252.119.225",5
1321,265,noname,"109.252.119.225",5
1322,267,noname,"109.252.119.225",5
1323,266,noname,"109.252.119.225",5
1324,2414,noname,"109.252.119.225",5
1325,2837,noname,"109.252.119.225",5
1326,2901,noname,"109.252.119.225",5
1327,2915,noname,"109.252.119.225",5
